date,volume,open,close,high,low,symbol
2022-06-01,13.774342130000003,31879.44,31868.92,31894.0,31859.21,X:BTCUSD
2022-06-01,4.299117089999994,31865.1,31876.1,31894.0,31859.6,X:BTCUSD
2022-06-01,9.989641830000002,31876.09,31864.79,31889.0,31858.38,X:BTCUSD
2022-06-01,15.324972709999983,31863.19,31868.79,31889.0,31858.55,X:BTCUSD
2022-06-01,6.39530789000001,31868.79,31876.16,31895.0,31865.0,X:BTCUSD
2022-06-01,4.111880089999996,31876.16,31862.12,31888.0,31859.7,X:BTCUSD
2022-06-01,17.70238661000003,31862.23,31874.44,31891.0,31860.6,X:BTCUSD
2022-06-01,2.3445976699999997,31874.44,31873.29,31888.0,31856.61,X:BTCUSD
2022-06-01,10.453478669999983,31873.61,31872.36,31893.55586065,31867.94,X:BTCUSD
2022-06-01,5.890697430000002,31874.44,31895.63,31917.0,31870.61,X:BTCUSD
2022-06-01,2.6391541199999993,31879.4,31914.11,31915.94,31879.4,X:BTCUSD
2022-06-01,7.616554020000008,31914.12,31896.31,31931.0,31886.15,X:BTCUSD
2022-06-01,2.826703190000002,31897.36,31897.36,31913.0,31895.39,X:BTCUSD
2022-06-01,11.971128389999999,31897.36,31887.5,31915.0,31879.69,X:BTCUSD
2022-06-01,8.674124099999995,31892.11,31920.57989285,31920.57989285,31889.76,X:BTCUSD
2022-06-01,7.807811880000009,31913.6,31888.55,31926.0,31886.86,X:BTCUSD
2022-06-01,5.840989649999997,31886.47,31897.43,31915.0,31886.47,X:BTCUSD
2022-06-01,4.190442409999997,31897.43,31908.68,31926.6144737,31896.87,X:BTCUSD
2022-06-01,5.727557920000002,31908.68,31887.71,31911.0,31882.5,X:BTCUSD
2022-06-01,8.074913089999999,31890.3,31866.07,31923.0,31866.07,X:BTCUSD
2022-06-01,5.287221850000005,31889.0,31859.5,31889.0,31839.65,X:BTCUSD
2022-06-01,13.80175272,31846.86,31834.64,31863.85124488,31828.79,X:BTCUSD
2022-06-01,6.954976500000001,31831.35,31846.38,31862.25567928,31831.35,X:BTCUSD
2022-06-01,10.562286029999997,31846.36,31849.6,31879.0,31843.31,X:BTCUSD
2022-06-01,6.0478321400000015,31851.32,31871.35,31879.87010363,31848.91,X:BTCUSD
2022-06-01,7.027322490000003,31871.35,31882.81,31882.82,31859.9,X:BTCUSD
2022-06-01,3.8068692499999988,31883.01,31882.67,31886.97,31860.0,X:BTCUSD
2022-06-01,15.970683930000007,31879.87,31888.81,31901.0,31861.6,X:BTCUSD
2022-06-01,8.232941729999999,31887.82,31897.09,31903.0,31874.5,X:BTCUSD
2022-06-01,6.76238158000001,31902.34036012,31900.01,31921.57956264,31890.4,X:BTCUSD
2022-06-01,6.669749879999997,31900.01,31896.81,31915.0,31886.96,X:BTCUSD
2022-06-01,10.448501739999996,31900.04,31920.0,31926.0,31891.4,X:BTCUSD
2022-06-01,12.258893109999994,31920.0,31906.68,31932.0,31900.5,X:BTCUSD
2022-06-01,12.425021840000003,31905.79,31860.0,31921.57956264,31838.52,X:BTCUSD
2022-06-01,6.615187900000007,31848.96,31844.34,31863.46982066,31837.25,X:BTCUSD
2022-06-01,6.189693530000002,31844.43,31851.5,31860.74,31844.34,X:BTCUSD
2022-06-01,5.537395530000006,31854.95,31853.11,31862.74,31850.0,X:BTCUSD
2022-06-01,9.364346710000005,31853.67,31865.88,31877.0,31853.11,X:BTCUSD
2022-06-01,17.57589515999998,31863.9,31863.36,31872.0,31850.95,X:BTCUSD
2022-06-01,2.50451293,31862.8,31865.97,31875.0,31859.8,X:BTCUSD
2022-06-01,7.165393400000013,31864.17,31835.82,31866.0,31833.35,X:BTCUSD
2022-06-01,7.098068740000002,31835.81,31820.26,31850.1,31820.26,X:BTCUSD
2022-06-01,17.318698610000002,31819.94,31823.72,31853.0,31813.89,X:BTCUSD
2022-06-01,33.52202414000001,31823.71,31816.85,31835.75783588,31797.56,X:BTCUSD
2022-06-01,7.159526260000011,31815.95,31823.32,31843.0,31815.1,X:BTCUSD
2022-06-01,3.142800989999997,31823.28,31824.89,31843.0,31818.05,X:BTCUSD
2022-06-01,26.79468554,31821.53,31831.6,31844.0,31811.08,X:BTCUSD
2022-06-01,4.591030979999998,31834.97,31819.81,31838.0,31819.71,X:BTCUSD
2022-06-01,7.150549400000007,31819.8,31839.65,31844.06,31815.27,X:BTCUSD
2022-06-01,11.10693723,31840.33,31851.93,31871.0,31832.82,X:BTCUSD
2022-06-01,5.011193760000013,31851.93,31855.86,31864.0,31845.3,X:BTCUSD
2022-06-01,4.3964288699999985,31855.86,31868.71,31872.80438694,31851.53,X:BTCUSD
2022-06-01,8.226001820000004,31868.86,31864.4,31881.46,31863.8,X:BTCUSD
2022-06-01,10.461115699999992,31869.19,31880.68,31886.7,31867.5,X:BTCUSD
2022-06-01,26.616551690000012,31882.1,31896.3,31901.58,31881.2,X:BTCUSD
2022-06-01,6.294131459999995,31896.29,31895.44,31898.99,31889.0,X:BTCUSD
2022-06-01,20.93867130000001,31895.43,31890.0,31901.7,31889.63697641,X:BTCUSD
2022-06-01,52.96621805999997,31890.0,31906.2,31908.89,31890.0,X:BTCUSD
