date,volume,open,close,high,low,symbol
2022-01-03,1.6642111799999986,47054.24,47052.61,47078.99,47052.61,X:BTCUSD
2022-01-03,5.722507849999998,47052.61,47094.37,47098.04,47052.61,X:BTCUSD
2022-01-03,10.905257659999995,47094.38,47059.02,47096.86,47053.24,X:BTCUSD
2022-01-03,2.6715567099999924,47053.25,47057.94,47070.62,47050.0,X:BTCUSD
2022-01-03,3.8676282399999953,47057.7,47053.61,47073.26,47042.0,X:BTCUSD
2022-01-03,1.5720178799999986,47053.61,47058.13,47069.81,47040.0,X:BTCUSD
2022-01-03,6.62338109,47056.1,47070.66,47071.77,47047.0,X:BTCUSD
2022-01-03,2.8553410499999985,47070.67,47050.82,47073.74,47043.63402846,X:BTCUSD
2022-01-03,4.101653400000003,47050.83,47083.64,47094.43,47044.0,X:BTCUSD
2022-01-03,2.5914431599999985,47083.64,47076.21,47093.27,47073.56,X:BTCUSD
2022-01-03,6.621273699999998,47077.31,47046.47,47081.9,47039.7,X:BTCUSD
2022-01-03,4.218284769999998,47048.44,47050.54,47071.42,47048.38,X:BTCUSD
2022-01-03,3.7255254299999967,47046.22,47062.58,47075.0,47046.22,X:BTCUSD
2022-01-03,4.197883029999995,47064.01,47088.59,47091.32,47055.86,X:BTCUSD
2022-01-03,2.5438235,47088.59,47095.62,47097.53,47065.3,X:BTCUSD
2022-01-03,4.120347659999998,47095.63,47074.44,47095.63,47066.24,X:BTCUSD
2022-01-03,3.9595669599999996,47072.86,47088.25,47094.14,47070.0,X:BTCUSD
2022-01-03,14.706010829999988,47080.2,47050.52,47090.54,47037.64,X:BTCUSD
2022-01-03,5.151301350000001,47050.29,47037.36,47059.7,47032.19,X:BTCUSD
2022-01-03,1.992937600000004,47038.8,47020.04,47059.7,47015.0,X:BTCUSD
2022-01-03,8.104096949999997,47020.04,47014.38,47037.1,46996.0,X:BTCUSD
2022-01-03,4.436616069999997,47014.38,47005.6,47014.62,47000.0,X:BTCUSD
2022-01-03,33.22478272999994,47000.01,46974.99190263,47005.7,46942.42,X:BTCUSD
2022-01-03,4.616059819999994,46989.45,47026.85,47034.59,46974.99190263,X:BTCUSD
2022-01-03,19.92662749000003,47032.65,47036.2,47061.86,47000.0,X:BTCUSD
2022-01-03,2.9498505699999993,47037.02,47050.66,47053.61,47032.23,X:BTCUSD
2022-01-03,4.446504449999998,47050.66,47047.5,47074.76,47033.3,X:BTCUSD
2022-01-03,2.570792479999998,47049.53,47069.0,47079.41,47041.4,X:BTCUSD
2022-01-03,3.223483669999996,47085.04,47053.18,47085.04,47049.65,X:BTCUSD
2022-01-03,1.863456659999998,47053.18,47072.11,47072.32,47053.18,X:BTCUSD
2022-01-03,1.474463999999999,47072.11,47066.91,47072.11,47052.88,X:BTCUSD
2022-01-03,2.618291509999997,47065.62,47040.84,47068.2,47037.8,X:BTCUSD
2022-01-03,5.623731200000004,47040.84,47022.51,47051.0,47016.84,X:BTCUSD
2022-01-03,1.6540054300000007,47022.51,47030.08,47033.25,47018.76029883,X:BTCUSD
2022-01-03,12.067756949999994,47030.67,47072.84,47082.06,47026.0,X:BTCUSD
2022-01-03,0.9382707800000001,47072.84,47080.73,47097.5,47058.63,X:BTCUSD
2022-01-03,2.558334989999999,47080.31,47064.25,47080.92,47051.7,X:BTCUSD
2022-01-03,8.547494630000001,47059.11,47008.47,47063.02,47000.0,X:BTCUSD
