date,volume,open,close,high,low,symbol,ratio_adj,split_factor,volume_adj,open_adj,close_adj,high_adj,low_adj,dollar_volume
2022-01-03,6.849802649999999,47131.56,47122.5,47148.28,47119.46,X:BTCUSD,1,1.0,6.849802649999999,47131.56,47122.5,47148.28,47119.46,322779.825374625
2022-01-03,10.555093099999985,47122.49,47093.97,47143.3,47086.0,X:BTCUSD,1,1.0,10.555093099999985,47122.49,47093.97,47143.3,47086.0,497081.2377986063
2022-01-03,5.407682559999996,47093.97,47086.56,47118.6,47086.51,X:BTCUSD,1,1.0,5.407682559999996,47093.97,47086.56,47118.6,47086.51,254629.1693223934
2022-01-03,6.463954460000003,47086.1,47096.03,47108.4,47063.51,X:BTCUSD,1,1.0,6.463954460000003,47086.1,47096.03,47108.4,47063.51,304426.59316679393
2022-01-03,9.445542710000002,47096.03,47104.62,47106.36,47086.0,X:BTCUSD,1,1.0,9.445542710000002,47096.03,47104.62,47106.36,47086.0,444928.7000483203
2022-01-03,8.510362080000005,47104.62,47106.14,47138.61,47092.5,X:BTCUSD,1,1.0,8.510362080000005,47104.62,47106.14,47138.61,47092.5,400890.30759117147
2022-01-03,4.32339758,47108.41,47140.92,47140.93,47096.0,X:BTCUSD,1,1.0,4.32339758,47108.41,47140.92,47140.93,47096.0,203808.93944697359
2022-01-03,4.121052189999999,47140.93,47124.0,47141.62,47111.1,X:BTCUSD,1,1.0,4.121052189999999,47140.93,47124.0,47141.62,47111.1,194200.46340155994
2022-01-03,1.0141903099999998,47121.94,47124.09,47128.58,47111.1,X:BTCUSD,1,1.0,1.0141903099999998,47121.94,47124.09,47128.58,47111.1,47792.795445567885
2022-01-03,3.4788838899999965,47121.84,47122.86,47141.05,47111.1,X:BTCUSD,1,1.0,3.4788838899999965,47121.84,47122.86,47141.05,47111.1,163934.95850472525
2022-01-03,4.845420869999999,47120.99,47150.29,47150.3,47111.0,X:BTCUSD,1,1.0,4.845420869999999,47120.99,47150.29,47150.3,47111.0,228462.99919255226
2022-01-03,4.700425989999997,47150.3,47131.14,47150.3,47107.44,X:BTCUSD,1,1.0,4.700425989999997,47150.3,47131.14,47150.3,47107.44,221536.43539432844
2022-01-03,3.256509429999998,47131.14,47158.87,47158.87,47111.0,X:BTCUSD,1,1.0,3.256509429999998,47131.14,47158.87,47158.87,47111.0,153573.30486314403
2022-01-03,4.679472659999996,47158.87,47159.56,47185.83,47139.0,X:BTCUSD,1,1.0,4.679472659999996,47158.87,47159.56,47185.83,47139.0,220681.8716776294
2022-01-03,4.565733739999999,47160.36,47149.12,47167.0,47144.09,X:BTCUSD,1,1.0,4.565733739999999,47160.36,47149.12,47167.0,47144.09,215270.32799530876
2022-01-03,3.532442139999999,47149.12,47150.17,47166.31,47143.26,X:BTCUSD,1,1.0,3.532442139999999,47149.12,47150.17,47166.31,47143.26,166555.24741616374
2022-01-03,2.5113567599999977,47147.06,47136.9,47151.95,47131.07,X:BTCUSD,1,1.0,2.5113567599999977,47147.06,47136.9,47151.95,47131.07,118377.5724604439
2022-01-03,6.2257170900000025,47138.82,47134.4,47143.5,47124.2,X:BTCUSD,1,1.0,6.2257170900000025,47138.82,47134.4,47143.5,47124.2,293445.43960689614
2022-01-03,5.506040310000002,47134.4,47132.55,47165.3,47127.0,X:BTCUSD,1,1.0,5.506040310000002,47134.4,47132.55,47165.3,47127.0,259513.72021309062
2022-01-03,1.82096335,47133.31,47169.0,47179.14,47132.0,X:BTCUSD,1,1.0,1.82096335,47133.31,47169.0,47179.14,47132.0,85893.02025615
2022-01-03,5.87776808999999,47169.0,47215.95,47217.79,47140.8,X:BTCUSD,1,1.0,5.87776808999999,47169.0,47215.95,47217.79,47140.8,277524.404249035
2022-01-03,2.553612819999998,47214.85,47200.09,47215.96,47186.18,X:BTCUSD,1,1.0,2.553612819999998,47214.85,47200.09,47215.96,47186.18,120530.75492915369
2022-01-03,1.7413970299999966,47200.1,47200.49,47201.7,47195.44,X:BTCUSD,1,1.0,1.7413970299999966,47200.1,47200.49,47201.7,47195.44,82194.79310054453
2022-01-03,3.6392465499999984,47200.49,47168.4,47209.4,47161.47,X:BTCUSD,1,1.0,3.6392465499999984,47200.49,47168.4,47209.4,47161.47,171657.43696901994
2022-01-03,4.038968089999997,47164.98,47143.13,47175.4,47143.13,X:BTCUSD,1,1.0,4.038968089999997,47164.98,47143.13,47175.4,47143.13,190409.59773272157
2022-01-03,2.4652620899999955,47138.81,47117.94,47152.58,47117.16,X:BTCUSD,1,1.0,2.4652620899999955,47138.81,47117.94,47152.58,47117.16,116158.0712408944
2022-01-03,5.862297459999999,47120.61,47126.25,47133.56,47110.0,X:BTCUSD,1,1.0,5.862297459999999,47120.61,47126.25,47133.56,47110.0,276268.09567432496
2022-01-03,1.9213602599999973,47126.25,47102.69,47134.66,47097.2,X:BTCUSD,1,1.0,1.9213602599999973,47126.25,47102.69,47134.66,47097.2,90501.23670509928
2022-01-03,4.7412074899999865,47101.14,47065.0,47118.8,47063.31663946,X:BTCUSD,1,1.0,4.7412074899999865,47101.14,47065.0,47118.8,47063.31663946,223144.93051684936
2022-01-03,2.522771890000004,47079.7,47042.83,47079.7,47037.63,X:BTCUSD,1,1.0,2.522771890000004,47079.7,47042.83,47079.7,47037.63,118678.3291500489
